Name,Label,Corrupted,Accuracies,Trials
941d47ce80391e571443933b6af6f9ddb2a5b6a36f513265c53ebfb1b64f9b19,1,False,3.0,5
Sourceforge_966.exe,0,False,2.0,2
CZlaEYRNPz5BfcsLx6jh,1,False,1.0,1
0QWUChwNSFtlOjr45JpT,1,False,2.0,2
iouyxgUJX7pjI1LBTSDF,1,False,1.0,1
8pgXyO9zbJC12roVl6dv,1,False,1.0,1
a973342e2807ddf304b67b556073313e175dbf8e96630d0c713927588bcd2c68,1,False,2.0,2
B1vhM3P6rF9nGzimaUOQ,1,False,2.0,2
8TGkrqM9SDonpm46KLuU,1,False,2.0,2
CNET_203034.exe,0,False,2.0,2
Sourceforge_7862.exe,0,False,2.0,2
0a9fde28a185a41b4f5ae474f292559e3f0a9d7ce6d529b583d0e3b04e95cb8a,1,False,2.0,2
2cde4939f797633de929427a46005c56edcb0480a7a87e6194df70cbe707bc7e,1,False,2.0,2
c2WbVqndpY9mhHXgRTti,1,False,1.0,1
CNET_12238.exe,0,False,3.0,3
285c6e2021fc6444f102e5c11c96da2659be2864a74924fc564556b80d759b24,1,False,2.0,2
4.exe,0,False,3.0,3
4889347aab2babe7cc0fd32888db1f467036c9feb987fec646f9a2d5a5b97e3f,1,False,2.0,2
88c6443c4df8eba25eb0a5bcf600f4af0f069a96b4705e21e1940c7185fa6ad5,1,False,1.0,1
522c836739ad6c85363bac355da616692ea9c7fa6900d59fc0b8531b1a2fa78d,1,False,2.0,2
26ddd2790fff669f1fdcd301f777ec8975b88a2e8d6d023a1576cebbe81f76e9,0,False,2.0,2
7lLYUIrghGAcTnmWvEPC,1,False,2.0,2
7e8eb08325ddd5ec985a3b3a3ab8c81727ec83eab89def20d5eb915dcdcb22b2,1,False,1.0,1
B207sNpJEnMqxdzIbg3e,1,False,1.0,1
369398deff9e11a852c3fd414b6288c380b554ccfee1aa16f8e23c8db8f760b4,1,False,2.0,2
aM6vieFrUBwbg8PdWp27,1,False,3.0,3
Sourceforge_1909.exe,0,False,1.0,1
1e5ab6c918dd8bda0f10b979d85d75047b143a1f2f2370719843adce2d0274f2,1,False,1.0,1
Sourceforge_4739.exe,0,False,2.0,2
Sourceforge_2743.exe,0,False,3.0,3
8ef1f5d9fe8eab80da758eb1e3093642eaeb9c84b1241f3022c0dadb30e80ff2,1,False,1.0,1
CNET_235358.exe,0,False,5.0,5
JnvWzaTAF4NbM2hqXtYs,1,False,2.0,2
481.exe,0,False,1.0,1
7GitZvML2g4FwRHINqsT,1,False,1.0,1
DNtJKyn0WV7PeS3q8FvO,1,False,2.0,2
CNET_204658.exe,0,False,5.0,5
2X3tMeVL1QZ4WJmdqkUz,1,False,2.0,2
Sourceforge_6519.exe,0,False,2.0,2
B1QctFY2rkoHdzXGnJif,1,False,1.0,1
8aIkyv7jJRcWpYOD9Ub1,1,False,2.0,2
4txzUmCskIHWrpBgLZM0,1,False,2.0,2
CNET_204496.EXE,0,False,2.0,2
Sourceforge_1441.exe,0,False,3.0,3
CNET_208613.exe,0,False,4.0,4
6JcOPhsUjbfXgnoQaHyN,1,False,2.0,2
CNET_40634.exe,0,False,1.0,1
Sourceforge_2910.exe,0,False,2.0,4
CNET_209680.exe,0,False,1.0,1
3422f2fbef0b4135b4e85c7bcfeaccc2a399ab2681080bc53733628af6b215b6,0,False,2.0,4
JkcvVWjUdD0OTuSmzA4q,1,False,1.0,1
1eede5386bd62dc36d25aa0f952545ed730086fff2014c00043677da2bc4eedb,1,False,2.0,2
7357782def8e77eaec0587ad94baf9046aa9cc0b0a309e5b9623cd4ed20cb8df,1,False,-1.0,1
Sourceforge_1643.exe,0,False,2.0,2
4932d19327b1450465d620936575e69a317cf584c520d6996e8a68638926d093,1,False,1.0,1
CNET_225084.exe,0,False,3.0,3
ecjUHgzDC7ryXu2sNwJf,1,False,3.0,3
BdonVvH3SC2IFgc6NQTh,1,False,2.0,2
Sourceforge_1580.exe,0,False,3.0,3
b0HK7PdNL8Z5omGsTe3u,1,False,2.0,2
dcfed62ee785c363921b33621e2f05181db528a4831ef4743e9eed29be9ae5b4,1,False,3.0,3
86b44db407ad0565957070ebba9cbd00692fdadc5e371692590485e5f4b2ff8c,1,False,2.0,2
2236.exe,0,False,3.0,3
JQ7wRLlnb6WqEkd28mgF,1,False,2.0,2
Sourceforge_7034.exe,0,False,1.0,1
Sourceforge_4348.exe,0,False,3.0,3
Sourceforge_4205.exe,0,False,3.0,3
Sourceforge_5560.exe,0,False,3.0,3
8e6f30327f622ec5f0e0af698a465ea3e932a184bd57077e5561244208e45f8d,1,False,1.0,1
65.exe,0,False,1.0,1
D3P5wso2J0hYbKRIWaCL,1,False,1.0,1
Sourceforge_4295.exe,0,False,1.0,1
CNET_104330.exe,0,False,3.0,3
BNwV59DaCqRXs3LpTtAx,1,False,1.0,1
6b917eae1e693870a48d7b6c3105ba520a5147805e7f45ec7372c634bf92f769,1,False,1.0,1
Sourceforge_4248.exe,0,False,2.0,2
30d4475d3c9a395195d24959228b9bddd8b509dbf826e58facf058614f1fcad3,1,False,1.0,1
Sourceforge_7510.exe,0,False,1.0,1
CNET_248012.exe,0,False,1.0,1
LfVY3tPrRZHGQ2SdJm5x,1,False,1.0,1
J9EgXeHbB5VaD23i7rhN,1,False,3.0,3
150781f9796d496a98f76016f1e02bcea855ceecf6a6a1a2ed5d53a1a7f89664,1,False,3.0,3
156.exe,0,False,1.0,1
361.exe,0,False,1.0,1
aebb662db5dc39a641f3c19d77a7213dfde186100ad70837ca35b95ac8813b4d,1,False,1.0,1
Sourceforge_439.exe,0,False,2.0,2
1vQKJIkiBaTVxc5uYCZW,1,False,1.0,1
c4dc198b4bba5201651f66c5f63534d572602bbfbbf0d098e4e389ac8ad3eeeb,1,False,1.0,1
0b1c9cc6431aecfcab4dd1d2d1b8f3d80a2603915d4e1952949b53b7bfbe4e58,1,False,1.0,1
7fd2d6334786adf1849a096e5709201f708cf981273fa2179b293871be4f3408,0,False,-1.0,1
4f91UESFtRDrnLdyZOCN,1,False,1.0,1
3oA2emBxRQTkvDrVqPfL,1,False,1.0,1
CNET_243809.exe,0,False,1.0,1
Sourceforge_1833.exe,0,False,4.0,4
721.exe,0,False,4.0,4
dSCoRmelbUOs3t9Bp8g5,1,False,3.0,3
Sourceforge_4145.exe,0,False,1.0,1
e9FlxXRr4O7BZytIKEph,1,False,2.0,2
apzPxCsQNhElHbFGBLk3,1,False,1.0,1
1203f683bc8e6f98a639c6ac590c011f53901ce2994f8941704f66d6504c6832,1,False,1.0,1
EatXZFY1SyHpxTDVg5nv,1,False,1.0,1
4431e743df4aeddcc978c97bb61393cf5c8d4176d678c1ff7333d3118f8092c8,1,False,2.0,2
0Hlm4XgE1cQhC6BkMays,1,False,2.0,2
CNET_102461.exe,0,False,4.0,4
Sourceforge_7336.exe,0,False,2.0,2
LH5pzdDSPOtgIaBC1jWo,1,False,2.0,2
25925a860211c78328b6651fc3a9c2db26154de73b9c7f32da10fd4253ee72f0,1,False,1.0,1
c9ad4c3389d1f6c211d5a7611377b657d8711e17cf6edc1b1c1bd8008f947b49,1,False,2.0,2
j2UyxpKzSGDIb3diVrgw,1,False,1.0,1
Sourceforge_5618.exe,0,False,2.0,2
J7pqfAnFV3goS1rWbkMT,1,False,1.0,1
0GuYe4J7oLwQ82xr3pWS,1,False,2.0,2
H3TB1UG6mPKEJFVpols0,1,False,2.0,2
Sourceforge_652.exe,0,False,1.0,1
Sourceforge_4799.exe,0,False,1.0,1
1717.exe,0,False,3.0,3
38852b2a879c31c5f6a1cb8ad7874b20c2142d496ad73f9901c2088d2e006ed3,1,False,1.0,1
2eqnSQrGfCXupwkDtIJ6,1,False,2.0,2
e9Kji7QuZFdN1LmcOY03,1,False,1.0,1
3ZvD4c8oNIOTib1JEfMa,1,False,1.0,1
8WmlQwgVXPJzeT36c0af,1,False,2.0,2
Sourceforge_697.exe,0,False,3.0,3
iWQ5qhfbkKrdJtoTg4Z0,1,False,2.0,2
8bd49ff13b39e9b82d0bd308c3171230edc8e87e64bf90d8477b7b7af7910eb5,1,False,3.0,3
5edMuN6aRW8wUFPLQnqt,1,False,1.0,1
JoU0zHnMXLS3pRCxbFaY,1,False,2.0,2
CNET_233849.exe,0,False,2.0,2
Sourceforge_1211.exe,0,False,2.0,2
Sourceforge_7030.exe,0,False,2.0,2
5goj49DlYHBRu7TEU8AM,1,False,3.0,3
CNET_100792.exe,0,False,3.0,3
1f00efefd4683a6ed68b5a5806ab65de56a474e12d9b0e1a7e627b9b99152503,1,False,1.0,1
c1nP8lvwZ6xB3jLdirMW,1,False,3.0,3
softonic79.exe,0,False,2.0,2
8vbY5BPnrKjZRmGASxHk,1,False,2.0,2
9jCUSwbYG0NqioH8EO5p,1,False,1.0,1
d4493087abe2a048f24d87ae232ac2ce90329662348555eec33e223df6921a60,0,False,1.0,1
1ad0e3f2fee448eb3efa7b0b4408b28b66418c373f30ffece5a58a734edfe5c5,1,False,1.0,1
e29990e97dd56c2fcd4329621add25bd8ad26020b4fa2dd11f52040de9e22b90,1,False,1.0,1
2e5P1iKzXugGRBFfOEnc,1,False,2.0,2
1985.exe,0,False,2.0,2
Sourceforge_3575.exe,0,False,1.0,1
0M7aSiE9csDzkmfKheVt,1,False,3.0,3
CNET_250663.exe,0,False,4.0,4
391.exe,0,False,2.0,2
90280bdf64dcd59d051a7fb1a6b7a5712b70401f03c7032a82fed4ac86776fbf,1,False,2.0,2
CNET_252784.exe,0,False,1.0,1
Sourceforge_3435.exe,0,False,2.0,2
Sourceforge_5024.exe,0,False,1.0,1
1413.exe,0,False,1.0,1
5bahrF4B0op6EdVS3JQi,1,False,1.0,1
CNET_218271.exe,0,False,2.0,2
Sourceforge_5683.exe,0,False,2.0,2
IhRZjKUCrAsfvkJQcyuB,1,False,1.0,1
fcId81lTeFim0jMzXo6R,1,False,1.0,1
2100.exe,0,False,2.0,2
CNET_103283.exe,0,False,3.0,3
Sourceforge_4958.exe,0,False,2.0,2
44a6843b758a7be8d74ac65cf73739be8d871e30da6c73ad297e14150b7e1492,1,False,1.0,1
2201.exe,0,False,1.0,1
CNET_20663.exe,0,False,3.0,3
Sourceforge_1660.exe,0,False,3.0,3
1396.exe,0,False,2.0,2
Sourceforge_4223.exe,0,False,3.0,3
203abc0391e5a24439beec03c203de765bddd1de2810746f7ecb97fe78faa4ec,1,False,3.0,3
Sourceforge_5684.exe,0,False,1.0,1
2QCUzf8vh6JL41dZmSNg,1,False,1.0,1
cTZaQl81E3qRPifYNIhD,1,False,2.0,2
CNET_103704.exe,0,False,3.0,3
Sourceforge_4122.exe,0,False,5.0,5
Sourceforge_7613.exe,0,False,1.0,1
B17Ru4gs0vhqyMjCtLZw,1,False,2.0,2
1865bac8ba996bdbb5df3ef4689643c22ae9ef7f21c654450b61f50551e51baf,1,False,3.0,3
1157.exe,0,False,2.0,2
Dz6QkSVB4ax1siyK8fGP,1,False,2.0,2
Sourceforge_6885.exe,0,False,2.0,2
2d901bf0cb31995d596329a8406471c6e82671811c0d16255cfa02154e6dd90b,0,False,2.0,2
IWryLwtbuK13OsG04Tzl,1,False,1.0,1
Sourceforge_130.exe,0,False,3.0,3
Sourceforge_2089.exe,0,False,3.0,3
696.exe,0,False,2.0,2
HZtnNhLC0wQY2gverD8q,1,False,1.0,1
CNET_256125.exe,0,False,2.0,2
49faf4c5558260bd21805db8edb29d3a1a5395a9ce5f93edd73d1eb87f360317,0,False,1.0,1
6ZdpisIvCL1GornaSU4D,1,False,4.0,4
jPwdh0NtUaR9T4MIWcuE,1,False,1.0,1
Sourceforge_3369.exe,0,False,2.0,2
f44f5ab3498c21b098c8d2d823f29c990113b9ef98d429e0c0eed152d5761bfb,0,False,1.0,3
964.exe,0,False,3.0,3
Bwy4zORApCad3tDH9WSo,1,False,2.0,2
j41ax2XCnwqvWozGOPU9,1,False,1.0,1
381.exe,0,False,2.0,2
4920c1cf6d72b2db0584369703f763b3e554774adec404823e28ff94d075399e,1,False,1.0,1
e5fn4GutJO601CgUSZF8,1,False,1.0,1
33e3ab3dba77b97587648c2261599093f9677d86c9000bba7ea423119793866f,1,False,1.0,1
2169.exe,0,False,1.0,1
Sourceforge_4959.exe,0,False,2.0,2
Sourceforge_4975.exe,0,False,1.0,1
iEQqVxmbcTeIASF5fBjK,1,False,1.0,1
292f541af1182299436627edb0d508c2cb760fd1c8097235afb2bde490036fcb,1,False,1.0,1
Sourceforge_5479.exe,0,False,1.0,1
20c82448a9b993e68d2acf57844a64e404f923502f88e22891708028236cd137,1,False,2.0,2
ftboX4CmgIYJ3UTpAqS7,1,False,1.0,1
Sourceforge_5255.exe,0,False,3.0,3
0790bcc82049a03b93fd9da1e526a98344092055f4984d291a73758f4b370678,1,False,2.0,2
Sourceforge_2956.exe,0,False,2.0,2
i5u2KDJ9t0OyAdokafj7,1,False,3.0,3
Sourceforge_4813.exe,0,False,2.0,2
1964.exe,0,False,2.0,2
CNET_234903.exe,0,False,1.0,1
c205a21c478c4d058e101bd2432fcfbfcb90338cadf97c9591c0f0737e9ddbea,1,False,2.0,2
CNET_261006.exe,0,False,3.0,3
iEVTh37Mo4NWlAaqCFkU,1,False,1.0,1
dd4689df71309ae873eca9d68ce8b9cc8d12857496739cc8e7f77181c048821b,1,False,1.0,1
Sourceforge_4331.exe,0,False,1.0,1
Sourceforge_2312.exe,0,False,2.0,2
2s8QiutzMXLBcIlyHwkG,1,False,1.0,1
7f4c6a6b241a89531e909def54254f995865431ae7d00ba5722b0bcdf52fb7ff,1,False,-1.0,1
eSTidoWz39JNnr0PgUkO,1,False,1.0,1
CNET_200529.exe,0,False,2.0,2
CNET_210455.exe,0,False,4.0,4
71d3ca9799173c0beb8d354f84e017f6dfce8eeffa585fb611834e68177232cd,1,False,5.0,5
dc915904b0a512dac7fb1423f5edc4c39a21282d1e802d3e69e3e1fc94f3c8e8,1,False,1.0,1
AiTGE0dPvU4JH92LYoXD,1,False,1.0,1
0e772ca402d25ff54acc1b573d983a898c09a4bc420018b568b4c9f73ad3c0cc,1,False,1.0,1
26Apnq34hwrYEbvSUoMV,1,False,2.0,2
Sourceforge_7018.exe,0,False,0.0,2
127.exe,0,False,2.0,2
a7ad6e236fd172fba8a5d24fb5c14b077f8496f0f4df6e356c52529e03283e71,1,False,-1.0,1
f6cf20516b020aa930257d91e217d747394b5baedee7163863370901370d1d5d,1,False,1.0,1
GComZnLakDiIuQYsfgA7,1,False,1.0,1
Sourceforge_2613.exe,0,False,2.0,2
2066924a69a4e8a57affce1be2901ddbc440d7712be1a46f395ddc9e2377b582,1,False,1.0,1
4f6d6f4a02c4a5be6a5bc6d51742ec1483481aeb265113614a215f0f8bc97a36,1,False,3.0,3
7fd62e00abfb0b175ab41424721addd8f183f8c6be2c973ae93ca00f93199601,1,False,2.0,2
9ae69cd7d338a1bc63c6e039b029e3b25ba9d0ac381297144930b823f187a772,1,False,2.0,2
Sourceforge_1901.exe,0,False,2.0,2
0d4d63849cf5d4820e8bc0fd58c30514a0b86a967c1a9e00be17ac5c9b28688d,1,False,1.0,1
Sourceforge_417.exe,0,False,1.0,1
Sourceforge_2700.exe,0,False,2.0,2
Sourceforge_222.exe,0,False,2.0,2
617a2b5e920bdeb9094cdee622744730ca5ddb2c74ec4b03f1385afd683424c5,1,False,2.0,2
705.exe,0,False,1.0,1
2036.exe,0,False,4.0,4
Sourceforge_7217.exe,0,False,2.0,2
6RBJK1mgx7UceZCsFQbt,1,False,1.0,1
5451b54d7505bb8fea9080da1ff9cbe29c36011cb0b0c7d288b1dd2f2c27d96c,1,False,2.0,2
IdgVGZmcO08sl6Ai9bEf,1,False,2.0,2
8174331010693887ed50985bbb69d15c245abccd967f569ce24a7900ae98067c,1,False,1.0,1
Dc9mlVIqbHf03CX8gP7s,1,False,1.0,1
1c35c23545879872915a1b4a1390f679878967048d8ce1b7a82e86e31bf01205,1,False,1.0,1
Sourceforge_3775.exe,0,False,0.0,2
J9r7hPHKaZY6eSAFptjE,1,False,1.0,1
2491.exe,0,False,2.0,2
cCtXa0KsdmPuFIgfBN9M,1,False,1.0,1
58595e36d58f4a96828c90a7958b98914609a0360b1b6405a5a4e54c66c0977e,1,False,2.0,2
hVA2zb6ogGrDYKTZHLv0,1,False,2.0,2
Sourceforge_673.exe,0,False,2.0,2
FqbIWSJMyRK1Ni7tVAuO,1,False,2.0,2
CNET_103032.exe,0,False,2.0,2
iGaW9vzZUxsODf2bud6n,1,False,1.0,1
e9aloKnLSh8JGDjQ2B0T,1,False,2.0,2
b2e16d7aeb98d4f9ab8e43795a37021b4e6670f91619c75bd3cef9238a62bda0,1,False,1.0,1
gcSAbDRBOnPvN8jxGouq,1,False,3.0,3
Sourceforge_6401.exe,0,False,2.0,2
7fd205857803a7c1295a285d9c75b344aedc10c21785ef6956522109119d8d5d,1,False,2.0,2
CNET_215696.exe,0,False,2.0,2
iGC35Aeux0zc6s8QOKfP,1,False,2.0,2
af4358b5750bf88e663b6abc3aaf1b003f03cdbcf7d1de2f1268953dddc1b7d8,1,False,0.0,4
khTQWFojGfuKZcS5C3VI,1,False,2.0,2
Sourceforge_3830.exe,0,False,1.0,1
1334.exe,0,False,2.0,2
Sourceforge_5542.exe,0,False,2.0,2
kMJ8PQiEqdOx1wmF4cKI,1,False,2.0,2
c76c909035ca5f00cf805fff07162ebfeb5e3451391d88f20712bd89ed57e0e9,1,False,2.0,2
Sourceforge_7310.exe,0,False,2.0,2
Sourceforge_4497.exe,0,False,2.0,2
fgjcJuBtnLmd8lORVx7b,1,False,2.0,2
0e48f7c00d8b3698d3aafc246c693d2388dd952004a2f7d46e3ef71a888fa395,1,False,1.0,1
e50ac84b31aea9296859e107f6516cee2428ce869c89c3321a2fc28b72013b2c,1,False,2.0,2
52ae4900d7c7a9a2be7c2a699352c995f1136fcf5260c3c47ccf4d17d8d31372,1,False,1.0,1
82de969474a42b8180214095219fa488c130e7599e00a472b05f4534a469df86,0,False,2.0,2
b7854153962ae513b38544da5964ec169c87760c3ec56855bd332c103709ce21,1,False,1.0,1
dHhYV16mSsuTqrzcAvBE,1,False,2.0,2
c8815316c65e6449e742a792a415a5e59dd42d62a3ede7a980a20a9c72db89a2,0,False,1.0,1
e2f5a21cb3d9ea649b5f7a5576318c7c5662096b55bbbf6dd111baed82f14aca,1,False,1.0,1
jrAH5I14hpeni2TbcPOR,1,False,1.0,1
6e6f6b58f145fa06be9bbb1ec69b77c97ec6d245e71fbf4a6b7ad3004ba035a2,1,False,3.0,3
Sourceforge_3970.exe,0,False,1.0,1
908afd3cf9876d88229a2598e6635de5f4be64e563e694eb7f9f3de47052e2a9,1,False,2.0,2
Sourceforge_5406.exe,0,False,1.0,1
b52125c9c23db61e1e4f590b2fc2b175e908640f199fd46bd93c795b25289846,1,False,2.0,2
Ft0dsjHpwqcWoXK6ST7n,1,False,2.0,2
1760.exe,0,False,3.0,3
igyFEdlJtGwk8uT2rnNV,1,False,1.0,1
Sourceforge_3802.exe,0,False,2.0,2
CAeHqYZwpdarUOm0D2tG,1,False,2.0,2
4560bf1aad79da95ed385a2d9a0da42224854e27c36eaa005e7db47b2fb850a8,1,False,2.0,2
9ec37fbce45723838d736491fcb93fa90345062ea00d8d7bcc04700f03ebc699,0,False,-1.0,1
dQ5kFDwP4ByqU3tnLTZf,1,False,1.0,1
25324c1eff98462210d808162a7e56933215d8fda670dee40dd219073a862d77,1,False,1.0,1
0502f200a39326a410b0e394c454ddb4b459e99b5d721545b2dea3e9838e686d,1,False,2.0,2
JKNVsPwYM4pojQLl27q3,1,False,1.0,1
JHw78Zjm5qPh6iG0SDXz,1,False,2.0,2
JbaZC7Fdx0rzD83LEghm,1,False,3.0,3
Sourceforge_3530.exe,0,False,2.0,2
5a8pEcRyqVKFmYnGsTrb,1,False,1.0,1
1537.exe,0,False,1.0,1
3975f988a60c2f81e83d85a050b59dc986995eb8018967a630387ff58c2ca204,1,False,0.0,2
CNET_254917.exe,0,False,2.0,2
305595fabe9cc08288de32dd075741c9a77b7f27298d09ce09dc8ab92ea6f400,1,False,1.0,1
Sourceforge_4276.exe,0,False,3.0,3
0GbMkYlNyt72OzBjIcVh,1,False,2.0,2
dffdd4effe9e14907ef3d2a9954651bb43aa06661e2ad15fb251e791c8c16598,1,False,1.0,1
CNET_103043.exe,0,False,1.0,1
a22b31bf57f7013eb97d9f5d552877d185b633ea62641fe99ef2c7d8b93b20d1,1,False,1.0,1
2498.exe,0,False,1.0,1
3777466cacecedcab6f2e7adc82cfc5f18c0c7f41bea1c68192c4027d53c0d0e,0,False,1.0,1
CNET_253578.exe,0,False,1.0,1
Sourceforge_492.exe,0,False,1.0,1
Sourceforge_3555.exe,0,False,3.0,3
302.exe,0,False,2.0,2
Sourceforge_4895.exe,0,False,2.0,2
7w3H4fALRB6vVOgh8ce5,1,False,2.0,2
88b2bb4d5426b3d60dc02ab3c1732108a426d366fa3f4e5d51b2445fd1afa19d,1,False,1.0,1
Sourceforge_5097.exe,0,False,1.0,1
f8cf7f8b91c601d9dc42a8f3dabc63cefb6cad9013778d9ed6dce83ea8027509,1,False,1.0,1
2351.exe,0,False,5.0,5
grUKOtP8A5GuMiJpyCE3,1,False,1.0,1
2f18dc7186cd7566c21c7fb614b418561be94d5fe3e2381bccac0fa291d13bd4,1,False,1.0,1
73bb4c31a211fde5fa34d700f412316cf5fb5381443b4503f5d94782b2ffb590,1,False,2.0,2
1647.exe,0,False,2.0,2
0IYZltU7uMpaco85PfKr,1,False,3.0,3
CNET_105509.exe,0,False,1.0,1
CNET_215908.exe,0,False,3.0,3
1415.exe,0,False,1.0,1
Sourceforge_1811.exe,0,False,1.0,1
Sourceforge_5658.exe,0,False,2.0,2
628cecc9ddc7b7df4807ccb281c4c0be6a47a3d728423ab65c87d1f96656b5d2,1,False,2.0,2
1be3cd01ee47b5917775bb0f706fb1e940e52647694a7f6a91aef687f791580f,1,False,1.0,1
CNET_18029.exe,0,False,2.0,2
1fd1d47a391f2a9742fd771c657464fe5f328b394e458c601099237aa25d8a66,1,False,3.0,3
114a8b27c6b27cbd9fd2ef1ad76fe759fc31651ba9b4662f6ac2c8b5740c58ca,1,False,1.0,1
6eb4e7ee983125c8150130731c175050929208840d7db4d2340f1d61b4065194,1,False,1.0,1
Sourceforge_1815.exe,0,False,3.0,3
8803b647321791051baa9ae249b48b03143908965ed583a37b955bf28c6a1c77,1,False,3.0,3
cb116c49021553008d3c54a2bff3cb53665ced7fecac8009b7de45f1c8890f98,1,False,3.0,3
7419497901a4256567c70c02659574eaf6ead9ac8615d5e1052e2ad75bc3fc0e,1,False,2.0,2
723C8e4nNUKMLrQZYdpP,1,False,1.0,1
bfW5kuzpZcGC0SmdjLi4,1,False,1.0,1
Sourceforge_4702.exe,0,False,2.0,2
5cXoH4pnaQFISUNl1DsR,1,False,1.0,1
fMe1zLP0EGjFXQrbdCqs,1,False,1.0,1
CNET_236366.exe,0,False,3.0,3
Sourceforge_5963.exe,0,False,1.0,1
45bc107deda0df7461112303a1430e510a215b76552f25000df0e258ccc623a6,1,False,2.0,2
126098ebd05b174855d9b4c5be852ca1ab07433d37fe1997396f1776c9da9f00,1,False,1.0,1
Sourceforge_6851.exe,0,False,2.0,2
13136b8a68f484e3de31afe7dfdd03e688bf9706ef0f259893d7f18cf270a41c,1,False,2.0,2
FT2MUWLyVQ1ERiCfgckH,1,False,1.0,1
25f63b814e7dd8ca7148c5ba3ed72d0cd6d32616465778ccd9342b73d4e2bb21,1,False,1.0,1
Sourceforge_1208.exe,0,False,1.0,1
Sourceforge_4431.exe,0,False,2.0,2
a8f6314b856610ff730c85324925d0309aca27108d7c0b6e2074aa88491b06eb,1,False,2.0,2
21a518d40e1ccceb3e51703998729375641c813542c5274de6d02c366d2265c5,1,False,3.0,3
Sourceforge_3639.exe,0,False,1.0,1
9EnBSdaVmKxjteDRPJ2U,1,False,2.0,2
CNET_212930.exe,0,False,3.0,3
CodGs7mTQbeqnYpZxULE,1,False,3.0,3
2b5a62b244ca2c9a482d7612a1948562df186ee0f5b0271193fede35323ed4a1,1,False,2.0,2
a5cd260ca99d7834b175b432453ebe0b47eb8fb14eab0478a233b4f1294bb524,1,False,2.0,2
7a015802603e682e9e8714c5ff5d0b45557207fb083187aa0e292414d2af1d69,1,False,2.0,2
Sourceforge_172.exe,0,False,1.0,1
IUTWY6LR7GmA3t1HPJaN,1,False,2.0,2
86ee28923d4e7255762442fe93f220237197a756182ce320f5f6887b5c7147c5,0,False,-1.0,1
788.exe,0,False,1.0,1
004d1a1c4eeda210045e8ca9857a1d1a8d719edd5506131cc279b3f7fdbf7b61,1,False,2.0,2
b5140564fc89b6b49c8996ff64dcd1ab1284da9ddd4b54dd1fa986f741ca35e4,1,False,1.0,1
CNET_104184.exe,0,False,2.0,2
EtOUGzWcM4mAw0bBxkLR,1,False,2.0,2
Sourceforge_2739.exe,0,False,1.0,1
Sourceforge_1868.exe,0,False,2.0,2
2367031635d27b6dd8645d914beb88600b1183d5fe87a04e1766ebb230cbc588,0,False,2.0,2
CTWaoOUEXJx1LvpD0dYs,1,False,2.0,2
8d35efba8a1da4bad3e37e18653bfaa971eafbd6155cb6ca1a77367f3a06788c,1,False,1.0,1
ca91ab3a6c6a58e2d8042be6d5a8df9b4f7e794f24fc89d6f75b7c04ad7cc7f7,0,False,-1.0,3
Sourceforge_3196.exe,0,False,1.0,1
e2r6IncxE1LQOKFGgphj,1,False,2.0,2
Sourceforge_3860.exe,0,False,2.0,2
CNET_28830.exe,0,False,2.0,2
CNET_216174.exe,0,False,1.0,1
a3b146358d497b4b9f7064f808d70699061fe70cece030086ada210c39ae351a,1,False,2.0,2
2mNqMtbkL87il4gXBPHY,1,False,2.0,2
Sourceforge_4362.exe,0,False,2.0,2
Sourceforge_589.exe,0,False,1.0,1
JvK5S9pskb2IaXBLHFz7,1,False,2.0,2
Sourceforge_4842.exe,0,False,3.0,3
50b7286dc719dfe15d492c9ec2793d14d7db24788c0e9a7d7819b1271a595fa1,1,False,2.0,2
EqhtziP8KUOaIHlx9ZwG,1,False,1.0,1
e47adb18253dbdf07276faef715d56fc3840b20ea2c2e6ec5690811afb7daed1,0,False,1.0,3
iP7SnkW0I6OzuVJq9erE,1,False,2.0,2
2560298269ec7142898a843f900b92c3b4bf05b4678d750a78cf594a43660449,1,False,1.0,1
249.exe,0,False,3.0,3
CNET_239935.exe,0,False,2.0,2
Sourceforge_2173.exe,0,False,3.0,3
Sourceforge_6981.exe,0,False,1.0,1
Sourceforge_7297.exe,0,False,3.0,3
1064.exe,0,False,2.0,2
6a256ac0d75d11f23e4d8b22c0649dec11050bcfcd1b0f28ed0f5fbabe731f24,1,False,2.0,2
689.exe,0,False,2.0,2
Sourceforge_2896.exe,0,False,1.0,1
3wlDRWVC76fdAFvYksmj,1,False,2.0,2
1872.exe,0,False,2.0,2
a712b57e9329350201cfe9acd34db823739609fc6a77eccbefd946ba67559e0c,1,False,2.0,2
Sourceforge_5531.exe,0,False,1.0,1
9d9e687fca5d68ad5f0dc28f812edfa5f2b5147b7cd81158e1f05e78e46bc127,1,False,2.0,2
9fe0e9152ab56f5d8066e6858afcabd3a5a84380c42d88a7aedce7f432367d00,1,False,1.0,1
Sourceforge_4157.exe,0,False,1.0,1
CNET_104881.exe,0,False,2.0,2
FbHh56UTgNAQlPsKOudE,1,False,2.0,2
Sourceforge_7306.exe,0,False,1.0,1
5e681bff573aba9154c3f2ca997e7e65f67ac4879281f9c878a41d100fef4eb3,1,False,2.0,2
CNET_229445.exe,0,False,2.0,2
8THfDA2iXQdjNx4Lo6ws,1,False,1.0,1
Sourceforge_7567.exe,0,False,3.0,3
CNET_238889.exe,0,False,1.0,1
Sourceforge_4689.exe,0,False,2.0,2
